PLOT_ID,CENTER_LON,CENTER_LAT,SIZE_M,SHAPE,FLAGGED,ANALYSES,SAMPLE_POINTS,USER_ID,ANALYSIS_DURATION,COLLECTION_TIME,PL_LONGITUDE,PL_LATITUDE,PL_FID_REFDTA,PL_CID,PL_FID_CUT_20,PL_NIVEL2,PL_NIV2_INT,PL_BUFF_DIST,PL_ORIG_FID,PL_TRUENIV2_I,PL_PLOTID,CLASES DE ELEMENTOS DE PAISAJE:ARBOL NATIVO,CLASES DE ELEMENTOS DE PAISAJE:ARBOL DE PLANTACION,CLASES DE ELEMENTOS DE PAISAJE:ARBOL DE MANGLE,CLASES DE ELEMENTOS DE PAISAJE:VEGETACION HERBECEA/PASTOS,CLASES DE ELEMENTOS DE PAISAJE:VEGETACION ARBUSTIVA,CLASES DE ELEMENTOS DE PAISAJE:VEGETACION DE PARAMO,CLASES DE ELEMENTOS DE PAISAJE:AGUA NATURAL,CLASES DE ELEMENTOS DE PAISAJE:AGUA ARTIFICIAL,CLASES DE ELEMENTOS DE PAISAJE:VEGETACION DE HUMEDALES,CLASES DE ELEMENTOS DE PAISAJE:CULTIVOS,CLASES DE ELEMENTOS DE PAISAJE:ESTRUCTURA DE VIVIENDA,CLASES DE ELEMENTOS DE PAISAJE:CONSTRUCCION DE INFRAESTRUCTURA,CLASES DE ELEMENTOS DE PAISAJE:CARRETERAS Y LOTES,CLASES DE ELEMENTOS DE PAISAJE:VEGETACION DE ASENTAMIENTOS,CLASES DE ELEMENTOS DE PAISAJE:SUELO DESNUDO,CLASES DE ELEMENTOS DE PAISAJE:NIEVE/HIELO,CLASES DE ELEMENTOS DE PAISAJE:OTRAS/NUBE
1980,-79.30611403,-3.862191015,30.0,square,false,0,25,,,,-79.30611403,-3.862191015,39730,13,13,VEGETACION HERBACEA,9,20,3173,0,39730_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981,-79.61817923,-2.439302803,30.0,square,false,0,25,,,,-79.61817923,-2.439302803,40722,13,13,VEGETACION HERBACEA,9,20,10588,0,40722_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,-77.58499895,-1.955845176,30.0,square,false,0,25,,,,-77.58499895,-1.955845176,22055,7,7,NATURAL,3,20,15304,0,22055_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,-78.94696327,-2.662050985,30.0,square,false,0,25,,,,-78.94696327,-2.662050985,27745,9,9,PLANTACION FORESTAL,4,20,8708,0,27745_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,-80.4666846,-1.786599009,30.0,square,false,0,25,,,,-80.4666846,-1.786599009,35374,11,11,TIERRA AGROPECUARIA,5,20,16328,0,35374_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,-78.77487908,1.059891112,30.0,square,false,0,25,,,,-78.77487908,1.059891112,22056,7,7,NATURAL,3,20,38618,0,22056_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,-78.89436826,-2.267526549,30.0,square,false,0,25,,,,-78.89436826,-2.267526549,40720,13,13,VEGETACION HERBACEA,9,20,12277,0,40720_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,-79.712075,-2.760549516,30.0,square,false,0,25,,,,-79.712075,-2.760549516,27743,9,9,PLANTACION FORESTAL,4,20,8125,0,27743_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,-77.11172862,-1.986595334,30.0,square,false,0,25,,,,-77.11172862,-1.986595334,22058,7,7,NATURAL,3,20,15093,0,22058_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,-79.29964988,-3.857977079,30.0,square,false,0,25,,,,-79.29964988,-3.857977079,40724,13,13,VEGETACION HERBACEA,9,20,3204,0,40724_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,-79.74872507,-2.757522749,30.0,square,false,0,25,,,,-79.74872507,-2.757522749,27746,9,9,PLANTACION FORESTAL,4,20,8147,0,27746_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,-79.28536971,-4.314224536,30.0,square,false,0,25,,,,-79.28536971,-4.314224536,40723,13,13,VEGETACION HERBACEA,9,20,1380,0,40723_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,-80.15440966,-2.537470374,30.0,square,false,0,25,,,,-80.15440966,-2.537470374,23381,7,7,NATURAL,3,20,9722,0,23381_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,-79.36598238,-4.161591177,30.0,square,false,0,25,,,,-79.36598238,-4.161591177,35379,11,11,TIERRA AGROPECUARIA,5,20,2072,0,35379_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,-79.68065139,-0.4638416,30.0,square,false,0,25,,,,-79.68065139,-0.4638416,22051,7,7,NATURAL,3,20,29335,0,22051_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,-79.23286513,-1.013488548,30.0,square,false,0,25,,,,-79.23286513,-1.013488548,27741,9,9,PLANTACION FORESTAL,4,20,23111,0,27741_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996,-79.46000988,-0.815056469,30.0,square,false,0,25,,,,-79.46000988,-0.815056469,22052,7,7,NATURAL,3,20,24719,0,22052_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,-78.1181529,-0.497107103,30.0,square,false,0,25,,,,-78.1181529,-0.497107103,15764,5,5,GLACIAR,6,20,28574,0,15764_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,-77.50590993,8.05866E-4,30.0,square,false,0,25,,,,-77.50590993,0.000805866,13108,4,4,BOSQUE NATIVO,4,20,33282,0,13108_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999,-80.54979911,-1.663961788,30.0,square,false,0,25,,,,-80.54979911,-1.663961788,10082,3,3,BOSQUE NATIVO,4,20,17743,0,10082_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,-77.66908751,-2.897262955,30.0,square,false,0,25,,,,-77.66908751,-2.897262955,10086,3,3,BOSQUE NATIVO,4,20,7426,0,10086_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,-78.33174418,0.147955605,30.0,square,false,0,25,,,,-78.33174418,0.147955605,36694,12,12,VEGETACION ARBUSTIVA,8,20,34910,0,36694_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,-78.26127729,0.338960093,30.0,square,false,0,25,,,,-78.26127729,0.338960093,36695,12,12,VEGETACION ARBUSTIVA,8,20,36065,0,36695_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,-77.70225045,-2.02554758,30.0,square,false,0,25,,,,-77.70225045,-2.02554758,22067,7,7,NATURAL,3,20,14765,0,22067_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004,-79.02807909,-1.349252593,30.0,square,false,0,25,,,,-79.02807909,-1.349252593,40710,13,13,VEGETACION HERBACEA,9,20,20816,0,40710_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005,-80.48241283,-2.323675478,30.0,square,false,0,25,,,,-80.48241283,-2.323675478,40715,13,13,VEGETACION HERBACEA,9,20,11654,0,40715_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,-79.19621798,-4.329297389,30.0,square,false,0,25,,,,-79.19621798,-4.329297389,40712,13,13,VEGETACION HERBACEA,9,20,1252,0,40712_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,-79.24485412,-4.14085356,30.0,square,false,0,25,,,,-79.24485412,-4.14085356,40708,13,13,VEGETACION HERBACEA,9,20,2131,0,40708_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,-75.87607291,-0.277678661,30.0,square,false,0,25,,,,-75.87607291,-0.277678661,40707,13,13,VEGETACION HERBACEA,9,20,30809,0,40707_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,-79.48664865,-2.564531939,30.0,square,false,0,25,,,,-79.48664865,-2.564531939,22060,7,7,NATURAL,3,20,9521,0,22060_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,-79.9931161,-2.586085901,30.0,square,false,0,25,,,,-79.9931161,-2.586085901,23395,7,7,NATURAL,3,20,9350,0,23395_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,-78.58185231,-1.66028596,30.0,square,false,0,25,,,,-78.58185231,-1.66028596,40709,13,13,VEGETACION HERBACEA,9,20,17805,0,40709_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,-78.59424149,-2.579393083,30.0,square,false,0,25,,,,-78.59424149,-2.579393083,36699,12,12,VEGETACION ARBUSTIVA,8,20,9392,0,36699_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,-79.48124921,0.87124376,30.0,square,false,0,25,,,,-79.48124921,0.87124376,14444,4,4,BOSQUE NATIVO,4,20,38230,0,14444_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,-76.71442414,-2.590892741,30.0,square,false,0,25,,,,-76.71442414,-2.590892741,39728,13,13,VEGETACION HERBACEA,9,20,9230,0,39728_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,-78.59554255,-1.536820722,30.0,square,false,0,25,,,,-78.59554255,-1.536820722,39727,13,13,VEGETACION HERBACEA,9,20,18750,0,39727_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,-78.42561091,-1.390458754,30.0,square,false,0,25,,,,-78.42561091,-1.390458754,36682,12,12,VEGETACION ARBUSTIVA,8,20,20587,0,36682_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,-80.50829566,-2.554313683,30.0,square,false,0,25,,,,-80.50829566,-2.554313683,36683,12,12,VEGETACION ARBUSTIVA,8,20,9597,0,36683_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,-78.06369201,0.565630081,30.0,square,false,0,25,,,,-78.06369201,0.565630081,36684,12,12,VEGETACION ARBUSTIVA,8,20,37120,0,36684_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,-78.52719394,-1.518142438,30.0,square,false,0,25,,,,-78.52719394,-1.518142438,40700,13,13,VEGETACION HERBACEA,9,20,18864,0,40700_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,-79.65628013,-0.795858635,30.0,square,false,0,25,,,,-79.65628013,-0.795858635,22033,7,7,NATURAL,3,20,24864,0,22033_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,-77.08300142,-0.447700046,30.0,square,false,0,25,,,,-77.08300142,-0.447700046,22034,7,7,NATURAL,3,20,29469,0,22034_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,-79.88865224,0.802045708,30.0,square,false,0,25,,,,-79.88865224,0.802045708,35352,11,11,TIERRA AGROPECUARIA,5,20,38034,0,35352_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,-79.40866872,-4.009336822,30.0,square,false,0,25,,,,-79.40866872,-4.009336822,23366,7,7,NATURAL,3,20,2542,0,23366_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,-78.24573764,-1.813444814,30.0,square,false,0,25,,,,-78.24573764,-1.813444814,22036,7,7,NATURAL,3,20,16144,0,22036_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,-79.38751671,-4.33955892,30.0,square,false,0,25,,,,-79.38751671,-4.33955892,40703,13,13,VEGETACION HERBACEA,9,20,1170,0,40703_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,-79.64620684,0.541107902,30.0,square,false,0,25,,,,-79.64620684,0.541107902,23369,7,7,NATURAL,3,20,36993,0,23369_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,-78.27742412,-0.315383382,30.0,square,false,0,25,,,,-78.27742412,-0.315383382,40702,13,13,VEGETACION HERBACEA,9,20,30440,0,40702_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,-78.7055351,-1.994882572,30.0,square,false,0,25,,,,-78.7055351,-1.994882572,40701,13,13,VEGETACION HERBACEA,9,20,15055,0,40701_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2029,-78.60136748,-1.68207667,30.0,square,false,0,25,,,,-78.60136748,-1.68207667,39719,13,13,VEGETACION HERBACEA,9,20,17321,0,39719_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030,-78.61500395,-1.746631514,30.0,square,false,0,25,,,,-78.61500395,-1.746631514,22031,7,7,NATURAL,3,20,16568,0,22031_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2031,-79.98923418,-2.201453704,30.0,square,false,0,25,,,,-79.98923418,-2.201453704,22032,7,7,NATURAL,3,20,13137,0,22032_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2032,-79.9845382,-1.702427719,30.0,square,false,0,25,,,,-79.9845382,-1.702427719,23363,7,7,NATURAL,3,20,16889,0,23363_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2033,-80.41551244,-2.064514864,30.0,square,false,0,25,,,,-80.41551244,-2.064514864,36685,12,12,VEGETACION ARBUSTIVA,8,20,14476,0,36685_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2034,-79.16409942,-2.234632754,30.0,square,false,0,25,,,,-79.16409942,-2.234632754,39713,13,13,VEGETACION HERBACEA,9,20,12735,0,39713_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035,-79.04587295,0.249320733,30.0,square,false,0,25,,,,-79.04587295,0.249320733,27734,9,9,PLANTACION FORESTAL,4,20,35543,0,27734_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2036,-78.76950358,-2.490895732,30.0,square,false,0,25,,,,-78.76950358,-2.490895732,27731,9,9,PLANTACION FORESTAL,4,20,10103,0,27731_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037,-78.55464543,-1.948788118,30.0,square,false,0,25,,,,-78.55464543,-1.948788118,27732,9,9,PLANTACION FORESTAL,4,20,15347,0,27732_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2038,-79.52863035,-0.653134087,30.0,square,false,0,25,,,,-79.52863035,-0.653134087,22049,7,7,NATURAL,3,20,27142,0,22049_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039,-78.88372748,-2.046494269,30.0,square,false,0,25,,,,-78.88372748,-2.046494269,27735,9,9,PLANTACION FORESTAL,4,20,14622,0,27735_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2040,-80.39627641,-1.936091076,30.0,square,false,0,25,,,,-80.39627641,-1.936091076,27730,9,9,PLANTACION FORESTAL,4,20,15422,0,27730_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2041,-78.13269273,-0.257624918,30.0,square,false,0,25,,,,-78.13269273,-0.257624918,23374,7,7,NATURAL,3,20,31016,0,23374_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042,-79.64332255,0.922528988,30.0,square,false,0,25,,,,-79.64332255,0.922528988,22043,7,7,NATURAL,3,20,38357,0,22043_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2043,-79.29184616,-3.933264593,30.0,square,false,0,25,,,,-79.29184616,-3.933264593,39700,13,13,VEGETACION HERBACEA,9,20,2856,0,39700_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2044,-79.31339758,-4.490438009,30.0,square,false,0,25,,,,-79.31339758,-4.490438009,36675,12,12,VEGETACION ARBUSTIVA,8,20,339,0,36675_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2045,-78.41637431,-1.665330786,30.0,square,false,0,25,,,,-78.41637431,-1.665330786,15758,5,5,GLACIAR,6,20,17655,0,15758_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2046,-77.57276621,-0.484496656,30.0,square,false,0,25,,,,-77.57276621,-0.484496656,22019,7,7,NATURAL,3,20,28945,0,22019_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047,-78.79836658,-2.665585519,30.0,square,false,0,25,,,,-78.79836658,-2.665585519,27709,9,9,PLANTACION FORESTAL,4,20,8685,0,27709_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2048,-78.98968228,-3.194548031,30.0,square,false,0,25,,,,-78.98968228,-3.194548031,27706,9,9,PLANTACION FORESTAL,4,20,6186,0,27706_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2049,-78.75975837,-3.066902467,30.0,square,false,0,25,,,,-78.75975837,-3.066902467,37993,12,12,VEGETACION ARBUSTIVA,8,20,6619,0,37993_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050,-77.47032103,-0.021419411,30.0,square,false,0,25,,,,-77.47032103,-0.021419411,12691,4,4,BOSQUE NATIVO,4,20,33113,0,12691_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2051,-76.59390687,-0.386352616,30.0,square,false,0,25,,,,-76.59390687,-0.386352616,23342,7,7,NATURAL,3,20,29909,0,23342_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052,-78.98719301,0.264586279,30.0,square,false,0,25,,,,-78.98719301,0.264586279,22011,7,7,NATURAL,3,20,35659,0,22011_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053,-79.05590835,-0.297782387,30.0,square,false,0,25,,,,-79.05590835,-0.297782387,23343,7,7,NATURAL,3,20,30597,0,23343_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054,-75.91555461,-0.294968029,30.0,square,false,0,25,,,,-75.91555461,-0.294968029,22012,7,7,NATURAL,3,20,30612,0,22012_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2055,-76.37948686,0.251584473,30.0,square,false,0,25,,,,-76.37948686,0.251584473,23344,7,7,NATURAL,3,20,35563,0,23344_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2056,-77.68618789,-2.601758541,30.0,square,false,0,25,,,,-77.68618789,-2.601758541,22014,7,7,NATURAL,3,20,9168,0,22014_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2057,-79.70510274,-0.178631833,30.0,square,false,0,25,,,,-79.70510274,-0.178631833,27705,9,9,PLANTACION FORESTAL,4,20,31688,0,27705_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058,-76.88779522,0.246398207,30.0,square,false,0,25,,,,-76.88779522,0.246398207,23348,7,7,NATURAL,3,20,35527,0,23348_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,-78.97204719,-3.224496424,30.0,square,false,0,25,,,,-78.97204719,-3.224496424,27703,9,9,PLANTACION FORESTAL,4,20,6079,0,27703_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2060,-77.8865507,-2.996728209,30.0,square,false,0,25,,,,-77.8865507,-2.996728209,22018,7,7,NATURAL,3,20,6941,0,22018_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2061,-80.08191015,-2.918351728,30.0,square,false,0,25,,,,-80.08191015,-2.918351728,23349,7,7,NATURAL,3,20,7322,0,23349_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2062,-75.88277308,-1.346942382,30.0,square,false,0,25,,,,-75.88277308,-1.346942382,23341,7,7,NATURAL,3,20,20795,0,23341_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2063,-78.72928582,-1.095751689,30.0,square,false,0,25,,,,-78.72928582,-1.095751689,36663,12,12,VEGETACION ARBUSTIVA,8,20,22432,0,36663_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2064,-78.7552516,-3.079367174,30.0,square,false,0,25,,,,-78.7552516,-3.079367174,37996,12,12,VEGETACION ARBUSTIVA,8,20,6574,0,37996_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2065,-78.81009764,-1.451075536,30.0,square,false,0,25,,,,-78.81009764,-1.451075536,15720,5,5,GLACIAR,6,20,20024,0,15720_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2066,-80.1852327,-3.392431311,30.0,square,false,0,25,,,,-80.1852327,-3.392431311,8003,2,2,ARTIFICIAL,3,20,5049,0,8003_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2067,-80.36628817,-2.482794877,30.0,square,false,0,25,,,,-80.36628817,-2.482794877,27718,9,9,PLANTACION FORESTAL,4,20,10191,0,27718_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2068,-79.17153164,-4.359849252,30.0,square,false,0,25,,,,-79.17153164,-4.359849252,36650,12,12,VEGETACION ARBUSTIVA,8,20,983,0,36650_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2069,-77.46874788,-2.5710647,30.0,square,false,0,25,,,,-77.46874788,-2.5710647,22022,7,7,NATURAL,3,20,9444,0,22022_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
